# t[s]  pbar[Pa]  Tvent[K]  uvent[m/s]  m_in[kg/s/m]  m_vent[kg/s/m]  massErr  xf[m]  K2CO3[kg/m]  Tvent_fw[K]  mdotK2_vent[kg/s/m]  MK2_vented[kg/m]  pvent[Pa]
1.60000e-03	1.00566e+02	2.98248e+02	1.84358e+00	8.14614e-03	3.09998e-02	3.65288e-04	9.12510e-03	5.27326e-06	2.98308e+02	6.75586e-06	1.78049e-09	1.40024e+01
1.62000e-03	8.62115e+01	2.98457e+02	1.32382e+00	8.24840e-03	2.22511e-02	-9.75598e-03	9.12511e-03	5.40514e-06	2.98525e+02	5.41717e-06	1.88883e-09	-1.59143e+01
1.64000e-03	6.58650e+01	2.98617e+02	1.23614e+00	8.34980e-03	2.07674e-02	-1.23171e-02	9.12511e-03	5.53864e-06	2.98630e+02	5.70802e-06	2.00299e-09	-3.73705e+01
1.66000e-03	3.11770e+01	2.97090e+02	2.77264e+00	8.45107e-03	4.65476e-02	1.06347e-02	9.12511e-03	5.67376e-06	2.97082e+02	1.45804e-05	2.29460e-09	-7.90351e+01
1.68000e-03	-5.20328e+01	2.98338e+02	2.40683e+00	8.55202e-03	4.04993e-02	9.63960e-03	9.12511e-03	5.81049e-06	2.98315e+02	1.36449e-05	2.56750e-09	4.36770e+01
1.70000e-03	-5.72115e+01	2.98473e+02	1.40279e+00	8.65067e-03	2.35793e-02	-8.54079e-03	9.12512e-03	5.94881e-06	2.98511e+02	8.35267e-06	2.73455e-09	-1.16754e+01
1.72000e-03	-4.31772e+01	2.98597e+02	1.98337e+00	8.75296e-03	3.33200e-02	2.07321e-03	9.12512e-03	6.08876e-06	2.98556e+02	1.29825e-05	2.99420e-09	1.62929e+01
1.74000e-03	-3.01937e+01	2.97960e+02	1.84345e+00	8.85522e-03	3.09447e-02	1.14986e-03	9.12512e-03	6.23034e-06	2.97855e+02	1.19064e-05	3.23233e-09	-2.47641e+01
1.76000e-03	-4.31641e+01	2.97567e+02	1.70708e+00	8.95743e-03	2.86880e-02	3.05688e-03	9.12512e-03	6.37355e-06	2.97387e+02	1.25632e-05	3.48359e-09	-4.63274e+01
1.78000e-03	-6.15137e+01	2.96682e+02	2.21173e+00	9.05856e-03	3.72074e-02	1.16421e-02	9.12513e-03	6.51839e-06	2.96500e+02	1.79913e-05	3.84342e-09	-7.75008e+01
1.80000e-03	-8.47583e+01	2.97599e+02	1.66667e+00	9.15974e-03	2.81140e-02	3.72030e-03	9.12513e-03	6.66484e-06	2.97353e+02	1.48703e-05	4.14082e-09	1.32677e+01
1.82000e-03	-5.78229e+01	2.97400e+02	1.37773e+00	9.26042e-03	2.32218e-02	-4.56411e-03	9.12513e-03	6.81290e-06	2.97144e+02	1.31623e-05	4.40407e-09	-5.30107e+00
1.84000e-03	-3.27101e+01	2.97909e+02	1.84694e+00	9.36360e-03	3.11333e-02	3.80024e-03	9.12514e-03	6.96261e-06	2.97754e+02	1.87573e-05	4.77922e-09	1.95025e+01
1.86000e-03	6.51453e-01	2.98029e+02	1.11136e+00	9.46614e-03	1.87115e-02	-9.76093e-03	9.12514e-03	7.11396e-06	2.97973e+02	1.10344e-05	4.99990e-09	-3.25314e+01
1.88000e-03	4.62851e+01	2.98629e+02	2.31998e+00	9.56918e-03	3.90319e-02	8.18819e-03	9.12514e-03	7.26696e-06	2.98593e+02	2.33595e-05	5.46709e-09	4.73888e+01
1.90000e-03	9.18336e+01	2.98612e+02	1.15196e+00	9.67210e-03	1.93537e-02	-1.19807e-02	9.12515e-03	7.42161e-06	2.98594e+02	1.18840e-05	5.70477e-09	-2.80262e+01
1.92000e-03	1.29743e+02	2.99135e+02	2.86377e+00	9.77577e-03	4.80762e-02	1.33986e-02	9.12515e-03	7.57791e-06	2.99121e+02	2.99698e-05	6.30417e-09	6.71521e+01
1.94000e-03	1.39830e+02	2.99201e+02	1.51082e+00	9.87839e-03	2.53380e-02	-9.28798e-03	9.12515e-03	7.73585e-06	2.99214e+02	1.58204e-05	6.62058e-09	-3.01463e+01
1.96000e-03	1.45812e+02	2.99830e+02	2.85469e+00	9.98097e-03	4.78378e-02	8.01388e-03	9.12515e-03	7.89543e-06	2.99815e+02	3.22706e-05	7.26599e-09	6.01230e+01
1.98000e-03	1.29921e+02	2.98119e+02	2.98832e+00	1.00826e-02	5.00014e-02	8.36980e-03	9.12516e-03	8.05664e-06	2.98138e+02	3.70365e-05	8.00672e-09	-6.56059e+01
2.00000e-03	1.67821e+01	2.99215e+02	1.49862e+00	1.01845e-02	2.51305e-02	-1.32394e-02	9.12516e-03	8.21947e-06	2.99220e+02	1.91483e-05	8.38968e-09	-1.34268e+01
2.02000e-03	1.03827e+00	2.99561e+02	3.19880e+00	1.02816e-02	5.35999e-02	1.19981e-02	9.12516e-03	8.38386e-06	2.99556e+02	4.47044e-05	9.28377e-09	6.09904e+01
2.04000e-03	-2.94354e+01	2.97802e+02	3.09038e+00	1.03831e-02	5.17293e-02	1.18301e-02	9.12517e-03	8.54987e-06	2.97810e+02	4.68515e-05	1.02208e-08	-7.68646e+01
2.06000e-03	-1.05710e+02	2.99038e+02	2.74540e+00	1.04846e-02	4.60650e-02	1.20337e-02	9.12517e-03	8.71751e-06	2.99035e+02	4.41518e-05	1.11038e-08	5.17043e+01
2.08000e-03	-6.57518e+01	2.99386e+02	2.60464e+00	1.05825e-02	4.36726e-02	1.10382e-02	9.12517e-03	8.88671e-06	2.99360e+02	4.34964e-05	1.19738e-08	4.69086e+01
2.10000e-03	-2.65815e+01	2.99425e+02	1.22109e+00	1.06863e-02	2.04560e-02	-1.05941e-02	9.12518e-03	9.05757e-06	2.99410e+02	2.09265e-05	1.23923e-08	-3.80162e+01
