# time[s]  Tmax[K]  totalK2CO3[kg]
3.67000e-01	1.07588e+03	1.87877e-04
3.68000e-01	1.07592e+03	1.88062e-04
3.69000e-01	1.07595e+03	1.88246e-04
3.70000e-01	1.07599e+03	1.88431e-04
3.71000e-01	1.07603e+03	1.88616e-04
3.72000e-01	1.07607e+03	1.88801e-04
3.73000e-01	1.07611e+03	1.88987e-04
3.74000e-01	1.07615e+03	1.89174e-04
3.75000e-01	1.07620e+03	1.89361e-04
3.76000e-01	1.07624e+03	1.89550e-04
3.77000e-01	1.07628e+03	1.89739e-04
3.78000e-01	1.07633e+03	1.89929e-04
3.79000e-01	1.07637e+03	1.90120e-04
3.80000e-01	1.07642e+03	1.90313e-04
3.81000e-01	1.07646e+03	1.90506e-04
3.82000e-01	1.07651e+03	1.90701e-04
3.83000e-01	1.07655e+03	1.90898e-04
3.84000e-01	1.07660e+03	1.91095e-04
3.85000e-01	1.07665e+03	1.91295e-04
3.86000e-01	1.07669e+03	1.91495e-04
3.87000e-01	1.07674e+03	1.91698e-04
3.88000e-01	1.07679e+03	1.91902e-04
3.89000e-01	1.07683e+03	1.92109e-04
3.90000e-01	1.07688e+03	1.92317e-04
3.91000e-01	1.07693e+03	1.92527e-04
3.92000e-01	1.07698e+03	1.92740e-04
3.93000e-01	1.07703e+03	1.92955e-04
3.94000e-01	1.07707e+03	1.93173e-04
3.95000e-01	1.07712e+03	1.93393e-04
3.96000e-01	1.07717e+03	1.93616e-04
3.97000e-01	1.07722e+03	1.93843e-04
3.98000e-01	1.07727e+03	1.94072e-04
3.99000e-01	1.07731e+03	1.94305e-04
4.00000e-01	1.07736e+03	1.94541e-04
4.01000e-01	1.07741e+03	1.94781e-04
4.02000e-01	1.07746e+03	1.95025e-04
4.03000e-01	1.07750e+03	1.95274e-04
4.04000e-01	1.07755e+03	1.95527e-04
4.05000e-01	1.07760e+03	1.95785e-04
4.06000e-01	1.07764e+03	1.96049e-04
4.07000e-01	1.07769e+03	1.96318e-04
4.08000e-01	1.07773e+03	1.96593e-04
4.09000e-01	1.07778e+03	1.96874e-04
4.10000e-01	1.07782e+03	1.97163e-04
4.11000e-01	1.07787e+03	1.97459e-04
4.12000e-01	1.07791e+03	1.97764e-04
4.13000e-01	1.07796e+03	1.98078e-04
4.14000e-01	1.07800e+03	1.98401e-04
4.15000e-01	1.07804e+03	1.98735e-04
4.16000e-01	1.07809e+03	1.99081e-04
4.17000e-01	1.07813e+03	1.99439e-04
4.18000e-01	1.07817e+03	1.99812e-04
4.19000e-01	1.07821e+03	2.00200e-04
4.20000e-01	1.07825e+03	2.00605e-04
4.21000e-01	1.07829e+03	2.01030e-04
4.22000e-01	1.07833e+03	2.01477e-04
4.23000e-01	1.07837e+03	2.01948e-04
4.24000e-01	1.07841e+03	2.02446e-04
4.25000e-01	1.07845e+03	2.02975e-04
4.26000e-01	1.07849e+03	2.03541e-04
4.27000e-01	1.07853e+03	2.04146e-04
4.28000e-01	1.07856e+03	2.04799e-04
